"","ID","class","land_cover","Year"
"7953","C22-S8","Evergreen Forest",45,2015
"7954","C22-S8","Evergreen Forest",45,2016
"7955","C22-S8","Evergreen Forest",45,2017
"7956","C22-S8","Evergreen Forest",44,2018
"7957","C22-S8","Evergreen Forest",44,2019
"7958","C22-S8","Evergreen Forest",44,2020
"7959","C22-S8","Evergreen Forest",44,2021
"7960","C22-S8","Evergreen Forest",44,2022
"7961","C24-S1","Evergreen Forest",137,2013
"7962","C24-S1","Evergreen Forest",137,2014
"7963","C24-S1","Evergreen Forest",137,2015
"7964","C24-S1","Evergreen Forest",137,2016
"7965","C24-S1","Evergreen Forest",137,2017
"7966","C24-S1","Evergreen Forest",137,2018
"7967","C24-S1","Evergreen Forest",137,2019
"7968","C24-S1","Evergreen Forest",137,2020
"7969","C24-S1","Evergreen Forest",137,2021
"7970","C24-S1","Evergreen Forest",137,2022
"7971","C24-S2","Evergreen Forest",85,2013
"7972","C24-S2","Evergreen Forest",85,2014
"7973","C24-S2","Evergreen Forest",85,2015
"7974","C24-S2","Evergreen Forest",84,2016
"7975","C24-S2","Evergreen Forest",84,2017
"7976","C24-S2","Evergreen Forest",84,2018
"7977","C24-S2","Evergreen Forest",84,2019
"7978","C24-S2","Evergreen Forest",84,2020
"7979","C24-S2","Evergreen Forest",84,2021
"7980","C24-S2","Evergreen Forest",84,2022
"7981","C24-S3","Evergreen Forest",306,2013
"7982","C24-S3","Evergreen Forest",305,2014
"7983","C24-S3","Evergreen Forest",304,2015
"7984","C24-S3","Evergreen Forest",303,2016
"7985","C24-S3","Evergreen Forest",302,2017
"7986","C24-S3","Evergreen Forest",300,2018
"7987","C24-S3","Evergreen Forest",299,2019
"7988","C24-S3","Evergreen Forest",298,2020
"7989","C24-S3","Evergreen Forest",297,2021
"7990","C24-S3","Evergreen Forest",296,2022
"7991","C24-S4","Evergreen Forest",234,2013
"7992","C24-S4","Evergreen Forest",234,2014
"7993","C24-S4","Evergreen Forest",234,2015
"7994","C24-S4","Evergreen Forest",235,2016
"7995","C24-S4","Evergreen Forest",235,2017
"7996","C24-S4","Evergreen Forest",235,2018
"7997","C24-S4","Evergreen Forest",235,2019
"7998","C24-S4","Evergreen Forest",235,2020
"7999","C24-S4","Evergreen Forest",235,2021
"8000","C24-S4","Evergreen Forest",235,2022
"8001","C24-S5","Evergreen Forest",266,2013
"8002","C24-S5","Evergreen Forest",266,2014
"8003","C24-S5","Evergreen Forest",266,2015
"8004","C24-S5","Evergreen Forest",267,2016
"8005","C24-S5","Evergreen Forest",267,2017
"8006","C24-S5","Evergreen Forest",267,2018
"8007","C24-S5","Evergreen Forest",267,2019
"8008","C24-S5","Evergreen Forest",267,2020
"8009","C24-S5","Evergreen Forest",267,2021
"8010","C24-S5","Evergreen Forest",267,2022
"8011","C24-S6","Evergreen Forest",274,2013
"8012","C24-S6","Evergreen Forest",273,2014
"8013","C24-S6","Evergreen Forest",272,2015
"8014","C24-S6","Evergreen Forest",271,2016
"8015","C24-S6","Evergreen Forest",270,2017
"8016","C24-S6","Evergreen Forest",269,2018
"8017","C24-S6","Evergreen Forest",268,2019
"8018","C24-S6","Evergreen Forest",266,2020
"8019","C24-S6","Evergreen Forest",265,2021
"8020","C24-S6","Evergreen Forest",264,2022
"8021","C24-S7","Evergreen Forest",163,2013
"8022","C24-S7","Evergreen Forest",163,2014
"8023","C24-S7","Evergreen Forest",163,2015
"8024","C24-S7","Evergreen Forest",163,2016
"8025","C24-S7","Evergreen Forest",163,2017
"8026","C24-S7","Evergreen Forest",163,2018
"8027","C24-S7","Evergreen Forest",163,2019
"8028","C24-S7","Evergreen Forest",163,2020
"8029","C24-S7","Evergreen Forest",163,2021
"8030","C24-S7","Evergreen Forest",163,2022
"8031","C29-S1","Evergreen Forest",207,2013
"8032","C29-S1","Evergreen Forest",196,2014
"8033","C29-S1","Evergreen Forest",184,2015
"8034","C29-S1","Evergreen Forest",173,2016
"8035","C29-S1","Evergreen Forest",161,2017
"8036","C29-S1","Evergreen Forest",149,2018
"8037","C29-S1","Evergreen Forest",138,2019
"8038","C29-S1","Evergreen Forest",126,2020
"8039","C29-S1","Evergreen Forest",114,2021
"8040","C29-S1","Evergreen Forest",103,2022
"8041","C29-S2","Evergreen Forest",304,2013
"8042","C29-S2","Evergreen Forest",304,2014
"8043","C29-S2","Evergreen Forest",305,2015
"8044","C29-S2","Evergreen Forest",305,2016
"8045","C29-S2","Evergreen Forest",306,2017
"8046","C29-S2","Evergreen Forest",306,2018
"8047","C29-S2","Evergreen Forest",307,2019
"8048","C29-S2","Evergreen Forest",307,2020
"8049","C29-S2","Evergreen Forest",308,2021
"8050","C29-S2","Evergreen Forest",308,2022
"8051","C2-S1","Evergreen Forest",1800,2013
"8052","C2-S1","Evergreen Forest",1796,2014
"8053","C2-S1","Evergreen Forest",1792,2015
"8054","C2-S1","Evergreen Forest",1787,2016
"8055","C2-S1","Evergreen Forest",1783,2017
"8056","C2-S1","Evergreen Forest",1779,2018
"8057","C2-S1","Evergreen Forest",1775,2019
"8058","C2-S1","Evergreen Forest",1770,2020
"8059","C2-S1","Evergreen Forest",1766,2021
"8060","C2-S1","Evergreen Forest",1762,2022
"8061","C2-S2","Evergreen Forest",2460,2013
"8062","C2-S2","Evergreen Forest",2467,2014
"8063","C2-S2","Evergreen Forest",2475,2015
"8064","C2-S2","Evergreen Forest",2482,2016
"8065","C2-S2","Evergreen Forest",2490,2017
"8066","C2-S2","Evergreen Forest",2497,2018
"8067","C2-S2","Evergreen Forest",2505,2019
"8068","C2-S2","Evergreen Forest",2512,2020
"8069","C2-S2","Evergreen Forest",2520,2021
"8070","C2-S2","Evergreen Forest",2527,2022
"8071","C2-S3","Evergreen Forest",2350,2013
"8072","C2-S3","Evergreen Forest",2357,2014
"8073","C2-S3","Evergreen Forest",2364,2015
"8074","C2-S3","Evergreen Forest",2371,2016
"8075","C2-S3","Evergreen Forest",2378,2017
"8076","C2-S3","Evergreen Forest",2384,2018
"8077","C2-S3","Evergreen Forest",2391,2019
"8078","C2-S3","Evergreen Forest",2398,2020
"8079","C2-S3","Evergreen Forest",2405,2021
"8080","C2-S3","Evergreen Forest",2412,2022
"8081","C34-S1","Evergreen Forest",258,2013
"8082","C34-S1","Evergreen Forest",257,2014
"8083","C34-S1","Evergreen Forest",257,2015
"8084","C34-S1","Evergreen Forest",256,2016
"8085","C34-S1","Evergreen Forest",255,2017
"8086","C34-S1","Evergreen Forest",255,2018
"8087","C34-S1","Evergreen Forest",254,2019
"8088","C34-S1","Evergreen Forest",254,2020
"8089","C34-S1","Evergreen Forest",253,2021
"8090","C34-S1","Evergreen Forest",253,2022
"8091","C34-S2","Evergreen Forest",142,2013
"8092","C34-S2","Evergreen Forest",140,2014
"8093","C34-S2","Evergreen Forest",138,2015
"8094","C34-S2","Evergreen Forest",137,2016
"8095","C34-S2","Evergreen Forest",135,2017
"8096","C34-S2","Evergreen Forest",133,2018
"8097","C34-S2","Evergreen Forest",131,2019
"8098","C34-S2","Evergreen Forest",130,2020
"8099","C34-S2","Evergreen Forest",128,2021
"8100","C34-S2","Evergreen Forest",126,2022
"8101","C37-S1","Evergreen Forest",2891,2013
"8102","C37-S1","Evergreen Forest",2794,2014
"8103","C37-S1","Evergreen Forest",2697,2015
"8104","C37-S1","Evergreen Forest",2601,2016
"8105","C37-S1","Evergreen Forest",2504,2017
"8106","C37-S1","Evergreen Forest",2407,2018
"8107","C37-S1","Evergreen Forest",2310,2019
"8108","C37-S1","Evergreen Forest",2213,2020
"8109","C37-S1","Evergreen Forest",2116,2021
"8110","C37-S1","Evergreen Forest",2020,2022
"8111","C37-S2","Evergreen Forest",2334,2013
"8112","C37-S2","Evergreen Forest",2296,2014
"8113","C37-S2","Evergreen Forest",2258,2015
"8114","C37-S2","Evergreen Forest",2221,2016
"8115","C37-S2","Evergreen Forest",2183,2017
"8116","C37-S2","Evergreen Forest",2145,2018
"8117","C37-S2","Evergreen Forest",2108,2019
"8118","C37-S2","Evergreen Forest",2070,2020
"8119","C37-S2","Evergreen Forest",2032,2021
"8120","C37-S2","Evergreen Forest",1994,2022
"8121","C37-S3","Evergreen Forest",2098,2013
"8122","C37-S3","Evergreen Forest",2022,2014
"8123","C37-S3","Evergreen Forest",1946,2015
"8124","C37-S3","Evergreen Forest",1870,2016
"8125","C37-S3","Evergreen Forest",1794,2017
"8126","C37-S3","Evergreen Forest",1718,2018
"8127","C37-S3","Evergreen Forest",1642,2019
"8128","C37-S3","Evergreen Forest",1566,2020
"8129","C37-S3","Evergreen Forest",1490,2021
"8130","C37-S3","Evergreen Forest",1414,2022
"8131","C37-S4","Evergreen Forest",1813,2013
"8132","C37-S4","Evergreen Forest",1783,2014
"8133","C37-S4","Evergreen Forest",1753,2015
"8134","C37-S4","Evergreen Forest",1723,2016
"8135","C37-S4","Evergreen Forest",1693,2017
"8136","C37-S4","Evergreen Forest",1663,2018
"8137","C37-S4","Evergreen Forest",1633,2019
"8138","C37-S4","Evergreen Forest",1603,2020
"8139","C37-S4","Evergreen Forest",1573,2021
"8140","C37-S4","Evergreen Forest",1543,2022
"8141","C39-S1","Evergreen Forest",94,2013
"8142","C39-S1","Evergreen Forest",94,2014
"8143","C39-S1","Evergreen Forest",94,2015
"8144","C39-S1","Evergreen Forest",94,2016
"8145","C39-S1","Evergreen Forest",94,2017
"8146","C39-S1","Evergreen Forest",94,2018
"8147","C39-S1","Evergreen Forest",94,2019
"8148","C39-S1","Evergreen Forest",94,2020
"8149","C39-S1","Evergreen Forest",94,2021
"8150","C39-S1","Evergreen Forest",94,2022
"8151","C39-S2","Evergreen Forest",29,2013
"8152","C39-S2","Evergreen Forest",29,2014
"8153","C39-S2","Evergreen Forest",29,2015
"8154","C39-S2","Evergreen Forest",30,2016
"8155","C39-S2","Evergreen Forest",30,2017
"8156","C39-S2","Evergreen Forest",30,2018
"8157","C39-S2","Evergreen Forest",30,2019
"8158","C39-S2","Evergreen Forest",30,2020
"8159","C39-S2","Evergreen Forest",30,2021
"8160","C39-S2","Evergreen Forest",30,2022
"8161","C39-S3","Evergreen Forest",214,2013
"8162","C39-S3","Evergreen Forest",214,2014
"8163","C39-S3","Evergreen Forest",214,2015
"8164","C39-S3","Evergreen Forest",214,2016
"8165","C39-S3","Evergreen Forest",214,2017
"8166","C39-S3","Evergreen Forest",214,2018
"8167","C39-S3","Evergreen Forest",214,2019
"8168","C39-S3","Evergreen Forest",214,2020
"8169","C39-S3","Evergreen Forest",214,2021
"8170","C39-S3","Evergreen Forest",214,2022
"8171","C39-S4","Evergreen Forest",32,2013
"8172","C39-S4","Evergreen Forest",32,2014
"8173","C39-S4","Evergreen Forest",32,2015
"8174","C39-S4","Evergreen Forest",32,2016
"8175","C39-S4","Evergreen Forest",32,2017
"8176","C39-S4","Evergreen Forest",32,2018
"8177","C39-S4","Evergreen Forest",32,2019
"8178","C39-S4","Evergreen Forest",32,2020
"8179","C39-S4","Evergreen Forest",32,2021
"8180","C39-S4","Evergreen Forest",32,2022
"8181","C400-S2","Evergreen Forest",340,2013
"8182","C400-S2","Evergreen Forest",347,2014
"8183","C400-S2","Evergreen Forest",354,2015
"8184","C400-S2","Evergreen Forest",361,2016
"8185","C400-S2","Evergreen Forest",368,2017
"8186","C400-S2","Evergreen Forest",374,2018
"8187","C400-S2","Evergreen Forest",381,2019
"8188","C400-S2","Evergreen Forest",388,2020
"8189","C400-S2","Evergreen Forest",395,2021
"8190","C400-S2","Evergreen Forest",402,2022
"8191","C40-S1","Evergreen Forest",27,2013
"8192","C40-S1","Evergreen Forest",27,2014
"8193","C40-S1","Evergreen Forest",27,2015
"8194","C40-S1","Evergreen Forest",27,2016
"8195","C40-S1","Evergreen Forest",27,2017
"8196","C40-S1","Evergreen Forest",27,2018
"8197","C40-S1","Evergreen Forest",27,2019
"8198","C40-S1","Evergreen Forest",27,2020
"8199","C40-S1","Evergreen Forest",27,2021
"8200","C40-S1","Evergreen Forest",27,2022
"8201","C40-S2","Evergreen Forest",2245,2013
"8202","C40-S2","Evergreen Forest",2252,2014
"8203","C40-S2","Evergreen Forest",2259,2015
"8204","C40-S2","Evergreen Forest",2266,2016
"8205","C40-S2","Evergreen Forest",2273,2017
"8206","C40-S2","Evergreen Forest",2279,2018
"8207","C40-S2","Evergreen Forest",2286,2019
"8208","C40-S2","Evergreen Forest",2293,2020
"8209","C40-S2","Evergreen Forest",2300,2021
"8210","C40-S2","Evergreen Forest",2307,2022
"8211","C41-S1","Evergreen Forest",326,2013
"8212","C41-S1","Evergreen Forest",326,2014
"8213","C41-S1","Evergreen Forest",326,2015
"8214","C41-S1","Evergreen Forest",325,2016
"8215","C41-S1","Evergreen Forest",325,2017
"8216","C41-S1","Evergreen Forest",324,2018
"8217","C41-S1","Evergreen Forest",324,2019
"8218","C41-S1","Evergreen Forest",324,2020
"8219","C41-S1","Evergreen Forest",323,2021
"8220","C41-S1","Evergreen Forest",323,2022
"8221","C41-S2","Evergreen Forest",260,2013
"8222","C41-S2","Evergreen Forest",276,2014
"8223","C41-S2","Evergreen Forest",292,2015
"8224","C41-S2","Evergreen Forest",308,2016
"8225","C41-S2","Evergreen Forest",324,2017
"8226","C41-S2","Evergreen Forest",340,2018
"8227","C41-S2","Evergreen Forest",356,2019
"8228","C41-S2","Evergreen Forest",371,2020
"8229","C41-S2","Evergreen Forest",387,2021
"8230","C41-S2","Evergreen Forest",403,2022
"8231","C42-S1","Evergreen Forest",7,2013
"8232","C42-S1","Evergreen Forest",7,2014
"8233","C42-S1","Evergreen Forest",7,2015
"8234","C42-S1","Evergreen Forest",7,2016
"8235","C42-S1","Evergreen Forest",7,2017
"8236","C42-S1","Evergreen Forest",7,2018
"8237","C42-S1","Evergreen Forest",7,2019
"8238","C42-S1","Evergreen Forest",7,2020
"8239","C42-S1","Evergreen Forest",7,2021
"8240","C42-S1","Evergreen Forest",7,2022
"8241","C42-S3","Evergreen Forest",1,2013
"8242","C42-S3","Evergreen Forest",1,2014
"8243","C42-S3","Evergreen Forest",1,2015
"8244","C42-S3","Evergreen Forest",1,2016
"8245","C42-S3","Evergreen Forest",1,2017
"8246","C42-S3","Evergreen Forest",1,2018
"8247","C42-S3","Evergreen Forest",1,2019
"8248","C42-S3","Evergreen Forest",1,2020
"8249","C42-S3","Evergreen Forest",1,2021
"8250","C42-S3","Evergreen Forest",1,2022
"8251","C42-S4","Evergreen Forest",2,2013
"8252","C42-S4","Evergreen Forest",2,2014
"8253","C42-S4","Evergreen Forest",2,2015
"8254","C42-S4","Evergreen Forest",2,2016
"8255","C42-S4","Evergreen Forest",2,2017
"8256","C42-S4","Evergreen Forest",2,2018
"8257","C42-S4","Evergreen Forest",2,2019
"8258","C42-S4","Evergreen Forest",2,2020
"8259","C42-S4","Evergreen Forest",2,2021
"8260","C42-S4","Evergreen Forest",2,2022
"8261","C42-S5","Evergreen Forest",28,2013
"8262","C42-S5","Evergreen Forest",28,2014
"8263","C42-S5","Evergreen Forest",28,2015
"8264","C42-S5","Evergreen Forest",28,2016
"8265","C42-S5","Evergreen Forest",28,2017
"8266","C42-S5","Evergreen Forest",28,2018
"8267","C42-S5","Evergreen Forest",28,2019
"8268","C42-S5","Evergreen Forest",28,2020
"8269","C42-S5","Evergreen Forest",28,2021
"8270","C42-S5","Evergreen Forest",28,2022
"8271","C44-S1","Evergreen Forest",5,2013
"8272","C44-S1","Evergreen Forest",5,2014
"8273","C44-S1","Evergreen Forest",5,2015
"8274","C44-S1","Evergreen Forest",5,2016
"8275","C44-S1","Evergreen Forest",5,2017
"8276","C44-S1","Evergreen Forest",5,2018
"8277","C44-S1","Evergreen Forest",5,2019
"8278","C44-S1","Evergreen Forest",5,2020
"8279","C44-S1","Evergreen Forest",5,2021
"8280","C44-S1","Evergreen Forest",5,2022
"8281","C44-S4","Evergreen Forest",5,2013
"8282","C44-S4","Evergreen Forest",5,2014
"8283","C44-S4","Evergreen Forest",5,2015
"8284","C44-S4","Evergreen Forest",5,2016
"8285","C44-S4","Evergreen Forest",5,2017
"8286","C44-S4","Evergreen Forest",5,2018
"8287","C44-S4","Evergreen Forest",5,2019
"8288","C44-S4","Evergreen Forest",5,2020
"8289","C44-S4","Evergreen Forest",5,2021
"8290","C44-S4","Evergreen Forest",5,2022
"8291","C46-S1","Evergreen Forest",1181,2013
"8292","C46-S1","Evergreen Forest",1175,2014
"8293","C46-S1","Evergreen Forest",1170,2015
"8294","C46-S1","Evergreen Forest",1164,2016
"8295","C46-S1","Evergreen Forest",1159,2017
"8296","C46-S1","Evergreen Forest",1154,2018
"8297","C46-S1","Evergreen Forest",1148,2019
"8298","C46-S1","Evergreen Forest",1143,2020
"8299","C46-S1","Evergreen Forest",1138,2021
"8300","C46-S1","Evergreen Forest",1132,2022
"8301","C46-S2","Evergreen Forest",68,2013
"8302","C46-S2","Evergreen Forest",69,2014
"8303","C46-S2","Evergreen Forest",71,2015
"8304","C46-S2","Evergreen Forest",72,2016
"8305","C46-S2","Evergreen Forest",73,2017
"8306","C46-S2","Evergreen Forest",75,2018
"8307","C46-S2","Evergreen Forest",76,2019
"8308","C46-S2","Evergreen Forest",78,2020
"8309","C46-S2","Evergreen Forest",79,2021
"8310","C46-S2","Evergreen Forest",80,2022
"8311","C48-S1","Evergreen Forest",4,2013
"8312","C48-S1","Evergreen Forest",4,2014
"8313","C48-S1","Evergreen Forest",4,2015
"8314","C48-S1","Evergreen Forest",4,2016
"8315","C48-S1","Evergreen Forest",4,2017
"8316","C48-S1","Evergreen Forest",4,2018
"8317","C48-S1","Evergreen Forest",4,2019
"8318","C48-S1","Evergreen Forest",4,2020
"8319","C48-S1","Evergreen Forest",4,2021
"8320","C48-S1","Evergreen Forest",4,2022
"8321","C48-S2","Evergreen Forest",1006,2013
"8322","C48-S2","Evergreen Forest",975,2014
"8323","C48-S2","Evergreen Forest",944,2015
"8324","C48-S2","Evergreen Forest",913,2016
"8325","C48-S2","Evergreen Forest",882,2017
"8326","C48-S2","Evergreen Forest",850,2018
"8327","C48-S2","Evergreen Forest",819,2019
"8328","C48-S2","Evergreen Forest",788,2020
"8329","C48-S2","Evergreen Forest",757,2021
"8330","C48-S2","Evergreen Forest",726,2022
"8331","C48-S3","Evergreen Forest",15,2013
"8332","C48-S3","Evergreen Forest",15,2014
"8333","C48-S3","Evergreen Forest",15,2015
"8334","C48-S3","Evergreen Forest",15,2016
"8335","C48-S3","Evergreen Forest",15,2017
"8336","C48-S3","Evergreen Forest",15,2018
"8337","C48-S3","Evergreen Forest",15,2019
"8338","C48-S3","Evergreen Forest",15,2020
"8339","C48-S3","Evergreen Forest",15,2021
"8340","C48-S3","Evergreen Forest",15,2022
"8341","C48-S4","Evergreen Forest",77,2013
"8342","C48-S4","Evergreen Forest",77,2014
"8343","C48-S4","Evergreen Forest",77,2015
"8344","C48-S4","Evergreen Forest",77,2016
"8345","C48-S4","Evergreen Forest",77,2017
"8346","C48-S4","Evergreen Forest",77,2018
"8347","C48-S4","Evergreen Forest",77,2019
"8348","C48-S4","Evergreen Forest",77,2020
"8349","C48-S4","Evergreen Forest",77,2021
"8350","C48-S4","Evergreen Forest",77,2022
"8351","C500-S1","Evergreen Forest",718,2013
"8352","C500-S1","Evergreen Forest",702,2014
"8353","C500-S1","Evergreen Forest",686,2015
"8354","C500-S1","Evergreen Forest",670,2016
"8355","C500-S1","Evergreen Forest",654,2017
"8356","C500-S1","Evergreen Forest",639,2018
"8357","C500-S1","Evergreen Forest",623,2019
"8358","C500-S1","Evergreen Forest",607,2020
"8359","C500-S1","Evergreen Forest",591,2021
"8360","C500-S1","Evergreen Forest",575,2022
"8361","C500-S2","Evergreen Forest",1488,2013
"8362","C500-S2","Evergreen Forest",1414,2014
"8363","C500-S2","Evergreen Forest",1339,2015
"8364","C500-S2","Evergreen Forest",1265,2016
"8365","C500-S2","Evergreen Forest",1190,2017
"8366","C500-S2","Evergreen Forest",1115,2018
"8367","C500-S2","Evergreen Forest",1041,2019
"8368","C500-S2","Evergreen Forest",966,2020
"8369","C500-S2","Evergreen Forest",891,2021
"8370","C500-S2","Evergreen Forest",817,2022
"8371","C501-S1","Evergreen Forest",801,2013
"8372","C501-S1","Evergreen Forest",830,2014
"8373","C501-S1","Evergreen Forest",858,2015
"8374","C501-S1","Evergreen Forest",887,2016
"8375","C501-S1","Evergreen Forest",916,2017
"8376","C501-S1","Evergreen Forest",945,2018
"8377","C501-S1","Evergreen Forest",974,2019
"8378","C501-S1","Evergreen Forest",1003,2020
"8379","C501-S1","Evergreen Forest",1031,2021
"8380","C501-S1","Evergreen Forest",1060,2022
"8381","C501-S2","Evergreen Forest",1502,2013
"8382","C501-S2","Evergreen Forest",1526,2014
"8383","C501-S2","Evergreen Forest",1550,2015
"8384","C501-S2","Evergreen Forest",1574,2016
"8385","C501-S2","Evergreen Forest",1598,2017
"8386","C501-S2","Evergreen Forest",1623,2018
"8387","C501-S2","Evergreen Forest",1647,2019
"8388","C501-S2","Evergreen Forest",1671,2020
"8389","C501-S2","Evergreen Forest",1695,2021
"8390","C501-S2","Evergreen Forest",1719,2022
"8391","C502-S1","Evergreen Forest",1071,2013
"8392","C502-S1","Evergreen Forest",1063,2014
"8393","C502-S1","Evergreen Forest",1055,2015
"8394","C502-S1","Evergreen Forest",1047,2016
"8395","C502-S1","Evergreen Forest",1039,2017
"8396","C502-S1","Evergreen Forest",1032,2018
"8397","C502-S1","Evergreen Forest",1024,2019
